DEBUG [2023-12-07 23:12:00] successful result of read.model()
DEBUG [2023-12-07 23:12:16] successful result of init.var.parameters.and.matrices()
WARN  [2023-12-07 23:16:42]  ntimesteps = 7813 in 00:04:26 elapsed (00:04:17 cpu) which may be excessive ; please reconsider parameter values
DEBUG [2023-12-07 23:16:46] successful result of run.deSolve()
WARN  [2023-12-07 23:16:46]  at t = 1980.5 5 state variables < 0 and >  -1e-04  reset to 0 after simulation run and before processing output
WARN  [2023-12-07 23:16:46]  at t = 1981 18 state variables < 0 and >  -1e-04  reset to 0 after simulation run and before processing output
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-low-risk1-HIVu2-Dc ; age group = 15; value = -0.000594553
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-high-risk1-HIVu2-Dc ; age group = 15; value = -0.000234295
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-low-risk1-HIVu2-Dc ; age group = 16; value = -0.000427924
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-high-risk1-HIVu2-Dc ; age group = 16; value = -0.000136968
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-low-risk1-HIVu2-Dc ; age group = 17; value = -0.000298337
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-low-risk1-HIVu2-Dc ; age group = 18; value = -0.000205628
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-low-risk1-HIVu2-Dc ; age group = 19; value = -0.00014221
ERROR [2023-12-07 23:16:46]  at t = 1981 state variables < min.value.for.state.var : state = never-low-risk1-HIVu2-Dc ; age group = 20; value = -0.000164375
WARN  [2023-12-07 23:16:46]  at t = 1983.5 5 state variables < 0 and >  -1e-04  reset to 0 after simulation run and before processing output
ERROR [2023-12-07 23:16:46]  at t = 1983.5 state variables < min.value.for.state.var : state = never-low-risk1-HIVu2-Ds ; age group = 18; value = -0.000105637
